PART_ID,HIERARCHY_ID,PART_NBR,ROW_STATUS_IND
d5555292-f8ef-2723-e053-0100007f945f,d555528d-3a8f-2723-e053-0100007f945f,6039T52P03,A
d5555292-f8f0-2723-e053-0100007f945f,d555528d-3a8f-2723-e053-0100007f945f,6039T52P05,A
d5555292-f8f1-2723-e053-0100007f945f,d555528d-3a8f-2723-e053-0100007f945f,6039T52P06,A
d5555292-f8f2-2723-e053-0100007f945f,d555528d-3a8f-2723-e053-0100007f945f,6044T93P02,A
d5555292-f8f3-2723-e053-0100007f945f,d555528d-3a8f-2723-e053-0100007f945f,6055T25P01,A
d5555292-f8f4-2723-e053-0100007f945f,d555528d-3a8f-2723-e053-0100007f945f,6064T10P01,A
d5555292-f8f5-2723-e053-0100007f945f,d555528d-3a8f-2723-e053-0100007f945f,6064T83P01,A
d5555292-f8f6-2723-e053-0100007f945f,d555528d-3a8f-2723-e053-0100007f945f,4106T80P01,A
d5555292-f8f7-2723-e053-0100007f945f,d555528d-3a90-2723-e053-0100007f945f,6034T93P02,A
d5555292-f8f8-2723-e053-0100007f945f,d555528d-3a90-2723-e053-0100007f945f,6039T39P03,A
d5555292-f8f9-2723-e053-0100007f945f,d555528d-3a90-2723-e053-0100007f945f,6043T63P01,A
d5555292-f8fa-2723-e053-0100007f945f,d555528d-3a90-2723-e053-0100007f945f,6053T19P04,A
d5555292-f8fb-2723-e053-0100007f945f,d555528d-3a90-2723-e053-0100007f945f,6064T12P01,A
d5555292-f8fc-2723-e053-0100007f945f,d555528d-3a90-2723-e053-0100007f945f,6064T12P03,A
d5555292-f8fd-2723-e053-0100007f945f,d555528d-3a90-2723-e053-0100007f945f,6064T86P01,A
d5555292-f8fe-2723-e053-0100007f945f,d555528d-3a91-2723-e053-0100007f945f,6034T93P02,A
d5555292-f8ff-2723-e053-0100007f945f,d555528d-3a92-2723-e053-0100007f945f,6039T07G02,A
d5555292-f900-2723-e053-0100007f945f,d555528d-3a92-2723-e053-0100007f945f,6053T22G02,A
d5555292-f901-2723-e053-0100007f945f,d555528d-3a92-2723-e053-0100007f945f,6055T58P02,A
d5555292-f902-2723-e053-0100007f945f,d555528d-3a92-2723-e053-0100007f945f,6064T52P03,A
d5555292-f903-2723-e053-0100007f945f,d555528d-3a92-2723-e053-0100007f945f,6064T92P04,A
d5555292-f904-2723-e053-0100007f945f,d555528d-3a92-2723-e053-0100007f945f,6071T71P01,A
d5555292-f905-2723-e053-0100007f945f,d555528d-3a92-2723-e053-0100007f945f,6071T71P02,A
d5555292-f906-2723-e053-0100007f945f,d555528d-3a94-2723-e053-0100007f945f,6034T30G06,A
d5555292-f907-2723-e053-0100007f945f,d555528d-3a94-2723-e053-0100007f945f,6039T21G01,A
d5555292-f908-2723-e053-0100007f945f,d555528d-3a94-2723-e053-0100007f945f,6039T21G02,A
d5555292-f909-2723-e053-0100007f945f,d555528d-3a94-2723-e053-0100007f945f,6039T21G03,A
d5555292-f90a-2723-e053-0100007f945f,d555528d-3a94-2723-e053-0100007f945f,6039T21G18,A
d5555292-f90b-2723-e053-0100007f945f,d555528d-3a94-2723-e053-0100007f945f,6043T33G01,A
d5555292-f90c-2723-e053-0100007f945f,d555528d-3a94-2723-e053-0100007f945f,6061T96P01,A
d5555292-f90d-2723-e053-0100007f945f,d555528d-3a96-2723-e053-0100007f945f,4046T39P01,A
d5555292-f90e-2723-e053-0100007f945f,d555528d-3a98-2723-e053-0100007f945f,5044T09P01,A
d5555292-f90f-2723-e053-0100007f945f,d555528d-3a99-2723-e053-0100007f945f,6064T39P02,A
d5555292-f910-2723-e053-0100007f945f,d555528d-3a9a-2723-e053-0100007f945f,5034T11P04,A
d5555292-f911-2723-e053-0100007f945f,d555528d-3a9c-2723-e053-0100007f945f,6038T61G01,D
d5555292-f912-2723-e053-0100007f945f,d555528d-3a9c-2723-e053-0100007f945f,6043T81G01,A
d5555292-f913-2723-e053-0100007f945f,d555528d-3a9c-2723-e053-0100007f945f,6043T81G01A,D
d5555292-f914-2723-e053-0100007f945f,d555528d-3a9c-2723-e053-0100007f945f,6043T89G01,D
d5555292-f915-2723-e053-0100007f945f,d555528d-3a9c-2723-e053-0100007f945f,6043T89G01A,D
d5555292-f916-2723-e053-0100007f945f,d555528d-3a9c-2723-e053-0100007f945f,6044T08G01,D
d5555292-f917-2723-e053-0100007f945f,d555528d-3a9c-2723-e053-0100007f945f,6064T27G01,D
d5555292-f918-2723-e053-0100007f945f,d555528d-3a9c-2723-e053-0100007f945f,6064T98G01,D
d5555292-f919-2723-e053-0100007f945f,d555528d-3a9c-2723-e053-0100007f945f,6064T98G01A,D
d5555292-f91a-2723-e053-0100007f945f,d555528d-3a9c-2723-e053-0100007f945f,6064T99G01,D
d5555292-f91b-2723-e053-0100007f945f,d555528d-3a9c-2723-e053-0100007f945f,6071T24G01,D
d5555292-f91c-2723-e053-0100007f945f,d555528d-3a9c-2723-e053-0100007f945f,6071T26G01,D
d5555292-f91d-2723-e053-0100007f945f,d555528d-3a9c-2723-e053-0100007f945f,6071T26G02,D
d5555292-f91e-2723-e053-0100007f945f,d555528d-3a9c-2723-e053-0100007f945f,6071T26G01A,D
d5555292-f91f-2723-e053-0100007f945f,d555528d-3a9c-2723-e053-0100007f945f,6071T26G01B,D
d5555292-f920-2723-e053-0100007f945f,d555528d-3a9c-2723-e053-0100007f945f,6071T26G01C,D
d5555292-f921-2723-e053-0100007f945f,d555528d-3a9d-2723-e053-0100007f945f,5044T82P01,A
d5555292-f922-2723-e053-0100007f945f,d555528d-3a9e-2723-e053-0100007f945f,4922T58P04,A
d5555292-f923-2723-e053-0100007f945f,d555528d-3a9e-2723-e053-0100007f945f,4922T58P05,A
d5555292-f924-2723-e053-0100007f945f,d555528d-3a9e-2723-e053-0100007f945f,6038T88P02,A
d5555292-f925-2723-e053-0100007f945f,d555528d-3a9e-2723-e053-0100007f945f,6038T88P04,A
d5555292-f926-2723-e053-0100007f945f,d555528d-3a9f-2723-e053-0100007f945f,6038T32P01,A
d5555292-f927-2723-e053-0100007f945f,d555528d-3a9f-2723-e053-0100007f945f,6038T32P02,A
d5555292-f928-2723-e053-0100007f945f,d555528d-3aa0-2723-e053-0100007f945f,5088T39G04,A
d5555292-f929-2723-e053-0100007f945f,d555528d-3aa0-2723-e053-0100007f945f,6038T33G02,A
d5555292-f92a-2723-e053-0100007f945f,d555528d-3aa0-2723-e053-0100007f945f,6038T35G01,A
d5555292-f92b-2723-e053-0100007f945f,d555528d-3aa0-2723-e053-0100007f945f,6038T35G02,A
d5555292-f92c-2723-e053-0100007f945f,d555528d-3aa0-2723-e053-0100007f945f,6071T80G03,A
d5555292-f92d-2723-e053-0100007f945f,d555528d-3aa0-2723-e053-0100007f945f,6071T81G02,A
d5555292-f92e-2723-e053-0100007f945f,d555528d-3aa1-2723-e053-0100007f945f,6038T39P01,A
d5555292-f92f-2723-e053-0100007f945f,d555528d-3aa1-2723-e053-0100007f945f,6038T39P02,A
d5555292-f930-2723-e053-0100007f945f,d555528d-3aa1-2723-e053-0100007f945f,6038T39P04,A
d5555292-f931-2723-e053-0100007f945f,d555528d-3aa1-2723-e053-0100007f945f,6038T39P08,A
d5555292-f932-2723-e053-0100007f945f,d555528d-3aa2-2723-e053-0100007f945f,5922T69P01,A
d5555292-f933-2723-e053-0100007f945f,d555528d-3aa2-2723-e053-0100007f945f,6038T34P02,A
d5555292-f934-2723-e053-0100007f945f,d555528d-3aa2-2723-e053-0100007f945f,6038T34P03,A
d5555292-f935-2723-e053-0100007f945f,d555528d-3aa2-2723-e053-0100007f945f,6038T34P05,A
d5555292-f936-2723-e053-0100007f945f,d555528d-3aa2-2723-e053-0100007f945f,6038T34P06,A
d5555292-f937-2723-e053-0100007f945f,d555528d-3aa3-2723-e053-0100007f945f,6038T41P01,A
d5555292-f938-2723-e053-0100007f945f,d555528d-3aa3-2723-e053-0100007f945f,6038T41P02,A
d5555292-f939-2723-e053-0100007f945f,d555528d-3aa3-2723-e053-0100007f945f,6038T41P03,A
d5555292-f93a-2723-e053-0100007f945f,d555528d-3aa3-2723-e053-0100007f945f,6038T41P04,A
d5555292-f93b-2723-e053-0100007f945f,d555528d-3aa4-2723-e053-0100007f945f,6039T95G02,A
d5555292-f93c-2723-e053-0100007f945f,d555528d-3aa4-2723-e053-0100007f945f,6055T21G01,A
d5555292-f93d-2723-e053-0100007f945f,d555528d-3aa4-2723-e053-0100007f945f,6055T21G05,A
d5555292-f93e-2723-e053-0100007f945f,d555528d-3aa5-2723-e053-0100007f945f,6033T79G02,A
d5555292-f93f-2723-e053-0100007f945f,d555528d-3aa6-2723-e053-0100007f945f,6038T68G01,A
d5555292-f940-2723-e053-0100007f945f,d555528d-3aa6-2723-e053-0100007f945f,6038T68G02,A
d5555292-f941-2723-e053-0100007f945f,d555528d-3aa6-2723-e053-0100007f945f,6038T68G03,A
d5555292-f942-2723-e053-0100007f945f,d555528d-3aa6-2723-e053-0100007f945f,6038T68G07,A
d5555292-f943-2723-e053-0100007f945f,d555528d-3aa6-2723-e053-0100007f945f,6038T68G08,A
d5555292-f944-2723-e053-0100007f945f,d555528d-3aa6-2723-e053-0100007f945f,6038T68G10,A
d5555292-f945-2723-e053-0100007f945f,d555528d-3aa6-2723-e053-0100007f945f,6053T47G02,A
d5555292-f946-2723-e053-0100007f945f,d555528d-3aa6-2723-e053-0100007f945f,6053T47G03,A
d5555292-f947-2723-e053-0100007f945f,d555528d-3aa6-2723-e053-0100007f945f,6053T47G08,A
d5555292-f948-2723-e053-0100007f945f,d555528d-3aa6-2723-e053-0100007f945f,6064T89G02,A
d5555292-f949-2723-e053-0100007f945f,d555528d-3aa6-2723-e053-0100007f945f,6064T89G03,A
d5555292-f94a-2723-e053-0100007f945f,d555528d-3aa6-2723-e053-0100007f945f,6064T89G04,A
d5555292-f94b-2723-e053-0100007f945f,d555528d-3aa6-2723-e053-0100007f945f,6064T89G05,A
d5555292-f94c-2723-e053-0100007f945f,d555528d-3aa6-2723-e053-0100007f945f,6064T89G06,A
d5555292-f94d-2723-e053-0100007f945f,d555528d-3aa7-2723-e053-0100007f945f,5034T06P01,A
d5555292-f94e-2723-e053-0100007f945f,d555528d-3aa7-2723-e053-0100007f945f,5034T27P01,A
d5555292-f94f-2723-e053-0100007f945f,d555528d-3aa7-2723-e053-0100007f945f,5034T27P02,A
d5555292-f950-2723-e053-0100007f945f,d555528d-3aa7-2723-e053-0100007f945f,6064T80P01,A
d5555292-f951-2723-e053-0100007f945f,d555528d-3aa8-2723-e053-0100007f945f,5044T41P01,A
d5555292-f952-2723-e053-0100007f945f,d555528d-3aa8-2723-e053-0100007f945f,5044T41P02,A
d5555292-f953-2723-e053-0100007f945f,d555528d-3aa8-2723-e053-0100007f945f,5044T41P03,A
d5555292-f954-2723-e053-0100007f945f,d555528d-3aa8-2723-e053-0100007f945f,5044T41P04,A
d5555292-f955-2723-e053-0100007f945f,d555528d-3aa8-2723-e053-0100007f945f,5044T41P05,A
d5555292-f956-2723-e053-0100007f945f,d555528d-3aa8-2723-e053-0100007f945f,5044T41P06,A
d5555292-f957-2723-e053-0100007f945f,d555528d-3aaa-2723-e053-0100007f945f,5034T04P01,A
d5555292-f958-2723-e053-0100007f945f,d555528d-3aaa-2723-e053-0100007f945f,5034T28P01,A
d5555292-f959-2723-e053-0100007f945f,d555528d-3aaa-2723-e053-0100007f945f,5034T29P02,A
d5555292-f95a-2723-e053-0100007f945f,d555528d-3aaa-2723-e053-0100007f945f,6064T36P01,A
d5555292-f95b-2723-e053-0100007f945f,d555528d-3aaa-2723-e053-0100007f945f,6064T36P02,A
d5555292-f95c-2723-e053-0100007f945f,d555528d-3aaa-2723-e053-0100007f945f,6064T37P01,A
d5555292-f95d-2723-e053-0100007f945f,d555528d-3aab-2723-e053-0100007f945f,6038T92G01,A
d5555292-f95e-2723-e053-0100007f945f,d555528d-3aab-2723-e053-0100007f945f,6038T92G02,A
d5555292-f95f-2723-e053-0100007f945f,d555528d-3aab-2723-e053-0100007f945f,6038T92G07,A
d5555292-f960-2723-e053-0100007f945f,d555528d-3aab-2723-e053-0100007f945f,6038T92G08,A
d5555292-f961-2723-e053-0100007f945f,d555528d-3aab-2723-e053-0100007f945f,6038T92G09,A
d5555292-f962-2723-e053-0100007f945f,d555528d-3aab-2723-e053-0100007f945f,6055T36G04,A
d5555292-f963-2723-e053-0100007f945f,d555528d-3aab-2723-e053-0100007f945f,6055T36G07,A
d5555292-f964-2723-e053-0100007f945f,d555528d-3aac-2723-e053-0100007f945f,5125T91P01RE,A
d5555292-f965-2723-e053-0100007f945f,d555528d-3aac-2723-e053-0100007f945f,5125T92G01,A
d5555292-f966-2723-e053-0100007f945f,d555528d-3aac-2723-e053-0100007f945f,5125T92G01RE,A
d5555292-f967-2723-e053-0100007f945f,d555528d-3aac-2723-e053-0100007f945f,6032T75G12,A
d5555292-f968-2723-e053-0100007f945f,d555528d-3aac-2723-e053-0100007f945f,6043T35G01,A
d5555292-f969-2723-e053-0100007f945f,d555528d-3aac-2723-e053-0100007f945f,6043T35G01RE,A
d5555292-f96a-2723-e053-0100007f945f,d555528d-3aac-2723-e053-0100007f945f,6043T35P01,A
d5555292-f96b-2723-e053-0100007f945f,d555528d-3aad-2723-e053-0100007f945f,4052T72G02,A
d5555292-f96c-2723-e053-0100007f945f,d555528d-3aae-2723-e053-0100007f945f,5043T77G04,A
d5555292-f96d-2723-e053-0100007f945f,d555528d-3aae-2723-e053-0100007f945f,6038T43P17,A
d5555292-f96e-2723-e053-0100007f945f,d555528d-3aae-2723-e053-0100007f945f,6058T13G01,A
d5555292-f96f-2723-e053-0100007f945f,d555528d-3aae-2723-e053-0100007f945f,6058T13G02,A
d5555292-f970-2723-e053-0100007f945f,d555528d-3aae-2723-e053-0100007f945f,6058T13G07,A
d5555292-f971-2723-e053-0100007f945f,d555528d-3aae-2723-e053-0100007f945f,6058T13G08,A
d5555292-f972-2723-e053-0100007f945f,d555528d-3aae-2723-e053-0100007f945f,6058T13G10,A
d5555292-f973-2723-e053-0100007f945f,d555528d-3aae-2723-e053-0100007f945f,6058T13G11,A
d5555292-f974-2723-e053-0100007f945f,d555528d-3ab2-2723-e053-0100007f945f,6038T37G01,A
d5555292-f975-2723-e053-0100007f945f,d555528d-3ab2-2723-e053-0100007f945f,6038T37G02,A
d5555292-f976-2723-e053-0100007f945f,d555528d-3ab2-2723-e053-0100007f945f,6038T37G07,A
d5555292-f977-2723-e053-0100007f945f,d555528d-3ab6-2723-e053-0100007f945f,5051T01G02,A
d5555292-f978-2723-e053-0100007f945f,d555528d-3ab7-2723-e053-0100007f945f,5035T27G04,A
d5555292-f979-2723-e053-0100007f945f,d555528d-3ab8-2723-e053-0100007f945f,5043T77G03,A
d5555292-f97a-2723-e053-0100007f945f,d555528d-3ab8-2723-e053-0100007f945f,5043T77G04,A
d5555292-f97b-2723-e053-0100007f945f,d555528d-3ab9-2723-e053-0100007f945f,6035T02G01,D
d5555292-f97c-2723-e053-0100007f945f,d555528d-3ab9-2723-e053-0100007f945f,6043T82G01,A
d5555292-f97d-2723-e053-0100007f945f,d555528d-3ab9-2723-e053-0100007f945f,6044T07G01,D
d5555292-f97e-2723-e053-0100007f945f,d555528d-3ab9-2723-e053-0100007f945f,6064T26G01,D
d5555292-f97f-2723-e053-0100007f945f,d555528d-3ab9-2723-e053-0100007f945f,6071T25G01,D
d5555292-f980-2723-e053-0100007f945f,d555528d-3aba-2723-e053-0100007f945f,5034T07P03,A
d5555292-f981-2723-e053-0100007f945f,d555528d-3aba-2723-e053-0100007f945f,5043T18P01,A
d5555292-f982-2723-e053-0100007f945f,d555528d-3aba-2723-e053-0100007f945f,6064T34P01,A
d5555292-f983-2723-e053-0100007f945f,d555528d-3aba-2723-e053-0100007f945f,6064T34P02,A
d5555292-f984-2723-e053-0100007f945f,d555528d-3abb-2723-e053-0100007f945f,5035T69P01,A
d5555292-f985-2723-e053-0100007f945f,d555528d-3abb-2723-e053-0100007f945f,5035T69P02,A
d5555292-f986-2723-e053-0100007f945f,d555528d-3abb-2723-e053-0100007f945f,5035T71P01,A
d5555292-f987-2723-e053-0100007f945f,d555528d-3abb-2723-e053-0100007f945f,5121T46P01,A
d5555292-f988-2723-e053-0100007f945f,d555528d-3abb-2723-e053-0100007f945f,5121T46P02,A
d5555292-f989-2723-e053-0100007f945f,d555528d-3abb-2723-e053-0100007f945f,6064T79P01,A
d5555292-f98a-2723-e053-0100007f945f,d555528d-3abc-2723-e053-0100007f945f,6038T48P02,A
d5555292-f98b-2723-e053-0100007f945f,d555528d-3abc-2723-e053-0100007f945f,6043T45P01,A
d5555292-f98c-2723-e053-0100007f945f,d555528d-3abc-2723-e053-0100007f945f,6064T35P01,A
d5555292-f98d-2723-e053-0100007f945f,d555528d-3abc-2723-e053-0100007f945f,6064T35P02,A
d5555292-f98e-2723-e053-0100007f945f,d555528d-3abe-2723-e053-0100007f945f,5036T87P04,A
d5555292-f98f-2723-e053-0100007f945f,d555528d-3abe-2723-e053-0100007f945f,5036T87P06,A
d5555292-f990-2723-e053-0100007f945f,d555528d-3abe-2723-e053-0100007f945f,5036T88P02,A
d5555292-f991-2723-e053-0100007f945f,d555528d-3abe-2723-e053-0100007f945f,5036T88P06,A
d5555292-f992-2723-e053-0100007f945f,d555528d-3abe-2723-e053-0100007f945f,6064T14P01,A
d5555292-f993-2723-e053-0100007f945f,d555528d-3abe-2723-e053-0100007f945f,6064T15P01,A
d5555292-f994-2723-e053-0100007f945f,d555528d-3abe-2723-e053-0100007f945f,6064T15P03,A
d5555292-f995-2723-e053-0100007f945f,d555528d-3abf-2723-e053-0100007f945f,6035T26P01,A
d5555292-f996-2723-e053-0100007f945f,d555528d-3abf-2723-e053-0100007f945f,6035T26P02,A
d5555292-f997-2723-e053-0100007f945f,d555528d-3ac0-2723-e053-0100007f945f,5036T99G02,A
d5555292-f998-2723-e053-0100007f945f,d555528d-3ac0-2723-e053-0100007f945f,5044T23G01,A
d5555292-f999-2723-e053-0100007f945f,d555528d-3ac1-2723-e053-0100007f945f,6039T27G01,A
d5555292-f99a-2723-e053-0100007f945f,d555528d-3ac1-2723-e053-0100007f945f,6043T49G03,A
d5555292-f99b-2723-e053-0100007f945f,d555528d-3ac1-2723-e053-0100007f945f,6043T59G02,A
d5555292-f99c-2723-e053-0100007f945f,d555528d-3ac2-2723-e053-0100007f945f,3065T21G01,A
d5555292-f99d-2723-e053-0100007f945f,d555528d-3ac2-2723-e053-0100007f945f,6039T56G02,A
d5555292-f99e-2723-e053-0100007f945f,d555528d-3ac2-2723-e053-0100007f945f,6039T56G04,A
d5555292-f99f-2723-e053-0100007f945f,d555528d-3ac2-2723-e053-0100007f945f,6039T56G05,A
d5555292-f9a0-2723-e053-0100007f945f,d555528d-3ac3-2723-e053-0100007f945f,6032T89P02,A
d5555292-f9a1-2723-e053-0100007f945f,d555528d-3ac4-2723-e053-0100007f945f,Unknown,D
d5555292-f9a2-2723-e053-0100007f945f,d555528d-3ac5-2723-e053-0100007f945f,6033T57G04,A
d5555292-f9a3-2723-e053-0100007f945f,d555528d-3ac7-2723-e053-0100007f945f,4041T51P02,A
d5555292-f9a4-2723-e053-0100007f945f,d555528d-3ac7-2723-e053-0100007f945f,4041T52P01,A
d5555292-f9a5-2723-e053-0100007f945f,d555528d-3ac7-2723-e053-0100007f945f,4041T90G01,A
d5555292-f9a6-2723-e053-0100007f945f,d555528d-3ac7-2723-e053-0100007f945f,4053T44G01,A
d5555292-f9a7-2723-e053-0100007f945f,d555528d-3ac9-2723-e053-0100007f945f,6035T77G04,A
d5555292-f9a8-2723-e053-0100007f945f,d555528d-3ac9-2723-e053-0100007f945f,6035T77G07,A
d5555292-f9a9-2723-e053-0100007f945f,d555528d-3ac9-2723-e053-0100007f945f,6035T77G10,A
d5555292-f9aa-2723-e053-0100007f945f,d555528d-3ac9-2723-e053-0100007f945f,6035T77G13,A
d5555292-f9ab-2723-e053-0100007f945f,d555528d-3ac9-2723-e053-0100007f945f,6035T77G14,A
d5555292-f9ac-2723-e053-0100007f945f,d555528d-3ac9-2723-e053-0100007f945f,6035T77G15,A
d5555292-f9ad-2723-e053-0100007f945f,d555528d-3ac9-2723-e053-0100007f945f,6035T77G17,A
d5555292-f9ae-2723-e053-0100007f945f,d555528d-3ac9-2723-e053-0100007f945f,6035T77G18,A
d5555292-f9af-2723-e053-0100007f945f,d555528d-3ac9-2723-e053-0100007f945f,6035T77G19,A
d5555292-f9b0-2723-e053-0100007f945f,d555528d-3ac9-2723-e053-0100007f945f,6035T77G21,A
d5555292-f9b1-2723-e053-0100007f945f,d555528d-3ac9-2723-e053-0100007f945f,6035T77G22,A
d5555292-f9b2-2723-e053-0100007f945f,d555528d-3ac9-2723-e053-0100007f945f,6035T77G23,A
d5555292-f9b3-2723-e053-0100007f945f,d555528d-3ac9-2723-e053-0100007f945f,6064T05G02,A
d5555292-f9b4-2723-e053-0100007f945f,d555528d-3ac9-2723-e053-0100007f945f,6064T05G03,A
d5555292-f9b5-2723-e053-0100007f945f,d555528d-3ac9-2723-e053-0100007f945f,6071T89G05,A
d5555292-f9b6-2723-e053-0100007f945f,d555528d-3ac9-2723-e053-0100007f945f,6071T89G06,A
d5555292-f9b7-2723-e053-0100007f945f,d555528d-3aca-2723-e053-0100007f945f,5044T07P01,A
d5555292-f9b8-2723-e053-0100007f945f,d555528d-3acb-2723-e053-0100007f945f,6035T79P02,A
d5555292-f9b9-2723-e053-0100007f945f,d555528d-3acb-2723-e053-0100007f945f,6035T79P04,A
d5555292-f9ba-2723-e053-0100007f945f,d555528d-3acb-2723-e053-0100007f945f,6061T53P01,A
d5555292-f9bb-2723-e053-0100007f945f,d555528d-3acc-2723-e053-0100007f945f,6033T63G09,A
d5555292-f9bc-2723-e053-0100007f945f,d555528d-3acc-2723-e053-0100007f945f,6033T63G10,A
d5555292-f9bd-2723-e053-0100007f945f,d555528d-3acc-2723-e053-0100007f945f,6033T63G11,A
d5555292-f9be-2723-e053-0100007f945f,d555528d-3acc-2723-e053-0100007f945f,6039T04G01,A
d5555292-f9bf-2723-e053-0100007f945f,d555528d-3acc-2723-e053-0100007f945f,6039T04G02,A
d5555292-f9c0-2723-e053-0100007f945f,d555528d-3acc-2723-e053-0100007f945f,6039T04G03,A
d5555292-f9c1-2723-e053-0100007f945f,d555528d-3acc-2723-e053-0100007f945f,6039T04G04,A
d5555292-f9c2-2723-e053-0100007f945f,d555528d-3acc-2723-e053-0100007f945f,6039T04G05,A
d5555292-f9c3-2723-e053-0100007f945f,d555528d-3acc-2723-e053-0100007f945f,6039T04G06,A
d5555292-f9c4-2723-e053-0100007f945f,d555528d-3acc-2723-e053-0100007f945f,6039T04G07,A
d5555292-f9c5-2723-e053-0100007f945f,d555528d-3acc-2723-e053-0100007f945f,6039T04G08,A
d5555292-f9c6-2723-e053-0100007f945f,d555528d-3acc-2723-e053-0100007f945f,6039T04G12,A
d5555292-f9c7-2723-e053-0100007f945f,d555528d-3acc-2723-e053-0100007f945f,6071T76G01,A
d5555292-f9c8-2723-e053-0100007f945f,d555528d-3acc-2723-e053-0100007f945f,6071T76G02,A
d5555292-f9c9-2723-e053-0100007f945f,d555528d-3acc-2723-e053-0100007f945f,6071T76G03,A
d5555292-f9ca-2723-e053-0100007f945f,d555528d-3acc-2723-e053-0100007f945f,6071T76G04,A
d5555292-f9cb-2723-e053-0100007f945f,d555528d-3acc-2723-e053-0100007f945f,6071T76G08,A
d5555292-f9cc-2723-e053-0100007f945f,d555528d-3acd-2723-e053-0100007f945f,5044T14G01,A
d5555292-f9cd-2723-e053-0100007f945f,d555528d-3ad1-2723-e053-0100007f945f,6035T21P01,A
d5555292-f9ce-2723-e053-0100007f945f,d555528d-3ad1-2723-e053-0100007f945f,6035T21P03,A
d5555292-f9cf-2723-e053-0100007f945f,d555528d-3ad1-2723-e053-0100007f945f,6035T21P04,A
d5555292-f9d0-2723-e053-0100007f945f,d555528d-3ad2-2723-e053-0100007f945f,6033T69P02,A
d5555292-f9d1-2723-e053-0100007f945f,d555528d-3ad2-2723-e053-0100007f945f,6033T69P03,A
d5555292-f9d2-2723-e053-0100007f945f,d555528d-3ad2-2723-e053-0100007f945f,6033T69P04,A
d5555292-f9d3-2723-e053-0100007f945f,d555528d-3ad3-2723-e053-0100007f945f,6034T86G05,A
d5555292-f9d4-2723-e053-0100007f945f,d555528d-3ad3-2723-e053-0100007f945f,6034T86G02,A
d5555292-f9d5-2723-e053-0100007f945f,d555528d-3ad4-2723-e053-0100007f945f,6039T08G04,A
d5555292-f9d6-2723-e053-0100007f945f,d555528d-3ad4-2723-e053-0100007f945f,6039T08G01,A
d5555292-f9d7-2723-e053-0100007f945f,d555528d-3ad5-2723-e053-0100007f945f,6034T82G05,A
d5555292-f9d8-2723-e053-0100007f945f,d555528d-3ad5-2723-e053-0100007f945f,6034T82G02,A
d5555292-f9d9-2723-e053-0100007f945f,d555528d-3ad6-2723-e053-0100007f945f,5044T16G01,A
d5555292-f9da-2723-e053-0100007f945f,d555528d-3ad7-2723-e053-0100007f945f,6035T83P01,A
d5555292-f9db-2723-e053-0100007f945f,d555528d-3ad7-2723-e053-0100007f945f,6035T83P02,A
d5555292-f9dc-2723-e053-0100007f945f,d555528d-3ad7-2723-e053-0100007f945f,6035T88P03,A
d5555292-f9dd-2723-e053-0100007f945f,d555528d-3ad7-2723-e053-0100007f945f,6035T88P04,A
d5555292-f9de-2723-e053-0100007f945f,d555528d-3ad7-2723-e053-0100007f945f,6035T88P05,A
d5555292-f9df-2723-e053-0100007f945f,d555528d-3ad7-2723-e053-0100007f945f,6035T88P07,A
d5555292-f9e0-2723-e053-0100007f945f,d555528d-3ad7-2723-e053-0100007f945f,6068T44P01,A
d5555292-f9e1-2723-e053-0100007f945f,d555528d-3ad7-2723-e053-0100007f945f,6068T44P02,A
d5555292-f9e2-2723-e053-0100007f945f,d555528d-3ad7-2723-e053-0100007f945f,6068T44P04,A
d5555292-f9e3-2723-e053-0100007f945f,d555528d-3ad8-2723-e053-0100007f945f,6038T74P01,A
d5555292-f9e4-2723-e053-0100007f945f,d555528d-3ad8-2723-e053-0100007f945f,6055T59P01,A
d5555292-f9e5-2723-e053-0100007f945f,d555528d-3ad8-2723-e053-0100007f945f,6055T59P02,A
d5555292-f9e6-2723-e053-0100007f945f,d555528d-3ad8-2723-e053-0100007f945f,6055T59P03,A
d5555292-f9e7-2723-e053-0100007f945f,d555528d-3ad8-2723-e053-0100007f945f,6071T67P01,A
d5555292-f9e8-2723-e053-0100007f945f,d555528d-3ada-2723-e053-0100007f945f,5036T95P01,A
d5555292-f9e9-2723-e053-0100007f945f,d555528d-3ada-2723-e053-0100007f945f,5036T95P02,A
d5555292-f9ea-2723-e053-0100007f945f,d555528d-3ada-2723-e053-0100007f945f,5056T91P01,A
d5555292-f9eb-2723-e053-0100007f945f,d555528d-3ada-2723-e053-0100007f945f,5056T91P02,A
d5555292-f9ec-2723-e053-0100007f945f,d555528d-3ada-2723-e053-0100007f945f,5060T63P01,A
d5555292-f9ed-2723-e053-0100007f945f,d555528d-3adb-2723-e053-0100007f945f,6032T26G08,A
d5555292-f9ee-2723-e053-0100007f945f,d555528d-3adb-2723-e053-0100007f945f,6032T26G09,A
d5555292-f9ef-2723-e053-0100007f945f,d555528d-3adb-2723-e053-0100007f945f,6043T56G01,A
d5555292-f9f0-2723-e053-0100007f945f,d555528d-3adb-2723-e053-0100007f945f,6043T56G02,A
d5555292-f9f1-2723-e053-0100007f945f,d555528d-3adb-2723-e053-0100007f945f,6043T56G02R,A
d5555292-f9f2-2723-e053-0100007f945f,d555528d-3add-2723-e053-0100007f945f,6032T27P07,A
